1709	SuperiorCard	33336839425061	8	2007	2004-01-02 00:00:00.000
1710	SuperiorCard	33339353991224	8	2008	2002-12-10 00:00:00.000
1711	Vista	11111547312750	2	2007	2004-03-25 00:00:00.000
1712	Distinguish	55555294450605	12	2005	2004-07-13 00:00:00.000
1713	Vista	11119239454376	10	2008	2003-08-13 00:00:00.000
1714	SuperiorCard	33339286001736	6	2006	2001-08-01 00:00:00.000
1715	SuperiorCard	33337105313989	2	2006	2002-04-05 00:00:00.000
1716	Vista	11116336167562	10	2006	2003-10-27 00:00:00.000
1717	Distinguish	55556236608529	6	2005	2002-07-14 00:00:00.000
1718	ColonialVoice	77772620842602	8	2007	2004-06-10 00:00:00.000
1719	Distinguish	55553522915116	1	2006	2003-08-25 00:00:00.000
1720	SuperiorCard	33331894112043	7	2008	2002-04-08 00:00:00.000
1721	Vista	11114356729111	10	2007	2002-11-21 00:00:00.000
1722	Distinguish	55552212281576	11	2006	2002-02-06 00:00:00.000
1723	Distinguish	55551996252293	7	2006	2002-07-30 00:00:00.000
1724	Vista	11111551450626	2	2007	2004-01-18 00:00:00.000
1725	Vista	11111783075460	7	2007	2004-06-13 00:00:00.000
1726	Vista	11114676076068	4	2007	2001-10-11 00:00:00.000
1727	ColonialVoice	77779953787272	6	2006	2004-02-10 00:00:00.000
1728	ColonialVoice	77777771504276	11	2008	2003-07-31 00:00:00.000
1729	SuperiorCard	33331659991916	7	2008	2004-05-01 00:00:00.000
1730	Distinguish	55555239646628	12	2006	2003-03-08 00:00:00.000
1731	SuperiorCard	33334830312292	7	2008	2004-02-14 00:00:00.000
1732	ColonialVoice	77774453056445	4	2008	2003-11-01 00:00:00.000
1733	SuperiorCard	33335625552539	11	2007	2003-11-28 00:00:00.000
1734	ColonialVoice	77776966795356	6	2007	2002-08-26 00:00:00.000
1735	SuperiorCard	33336233449967	10	2007	2003-09-27 00:00:00.000
1736	SuperiorCard	33337062189268	8	2005	2002-07-03 00:00:00.000
1737	SuperiorCard	33333644068452	11	2008	2003-12-29 00:00:00.000
1738	SuperiorCard	33336377687520	1	2008	2004-01-25 00:00:00.000
1739	SuperiorCard	33337122881774	6	2007	2003-12-31 00:00:00.000
1740	ColonialVoice	77778875510096	9	2008	2004-03-04 00:00:00.000
1741	Distinguish	55559373312554	1	2008	2003-12-23 00:00:00.000
1742	SuperiorCard	33331802115587	4	2005	2003-12-23 00:00:00.000
1743	Distinguish	55555679124147	2	2008	2001-09-01 00:00:00.000
1744	Vista	11118870784472	4	2006	2004-04-29 00:00:00.000
1745	Distinguish	55559215390225	7	2006	2001-09-01 00:00:00.000
1746	ColonialVoice	77775460535376	12	2005	2002-11-29 00:00:00.000
1747	ColonialVoice	77771996677954	6	2006	2004-02-27 00:00:00.000
1748	SuperiorCard	33338866863022	6	2007	2002-03-15 00:00:00.000
1749	Vista	11112877688993	7	2005	2003-10-05 00:00:00.000
1750	ColonialVoice	77773802454146	8	2008	2004-01-28 00:00:00.000
1751	Distinguish	55552083355301	5	2008	2004-01-09 00:00:00.000
1752	Distinguish	55553736113001	3	2005	2004-07-29 00:00:00.000
1753	Distinguish	55557574244008	1	2007	2003-06-24 00:00:00.000
1754	SuperiorCard	33335131510337	4	2005	2003-06-04 00:00:00.000
1755	Distinguish	55551606057949	4	2006	2003-09-15 00:00:00.000
1756	Vista	11116326042194	7	2007	2004-02-09 00:00:00.000
1757	Distinguish	55556111304093	2	2007	2004-03-17 00:00:00.000
1758	ColonialVoice	77776903807089	3	2008	2002-06-16 00:00:00.000
1759	ColonialVoice	77775672570109	8	2007	2001-11-13 00:00:00.000
1760	SuperiorCard	33333035825908	2	2007	2004-04-12 00:00:00.000
1761	ColonialVoice	77778821852568	1	2005	2004-06-25 00:00:00.000
1762	SuperiorCard	33338795142301	2	2006	2004-02-04 00:00:00.000
1763	SuperiorCard	33333121009633	12	2005	2004-02-03 00:00:00.000
1764	ColonialVoice	77775866023555	9	2006	2002-07-06 00:00:00.000
1765	SuperiorCard	33333299505460	9	2005	2003-11-12 00:00:00.000
1766	ColonialVoice	77774015164559	9	2008	2003-08-26 00:00:00.000
1767	Vista	11115412078163	8	2007	2003-11-15 00:00:00.000
1768	ColonialVoice	77774020537415	4	2005	2002-04-23 00:00:00.000
1769	ColonialVoice	77771183814941	10	2008	2004-04-05 00:00:00.000
1770	ColonialVoice	77777058151184	9	2007	2004-01-15 00:00:00.000
1771	ColonialVoice	77776787391638	1	2008	2002-02-22 00:00:00.000
1772	Vista	11116328752949	2	2005	2003-08-01 00:00:00.000
1773	SuperiorCard	33334935076781	1	2005	2003-10-07 00:00:00.000
1774	Distinguish	55559733500042	1	2008	2002-12-28 00:00:00.000
1775	ColonialVoice	77774491060335	3	2005	2003-12-07 00:00:00.000
1776	SuperiorCard	33332204530466	4	2007	2004-06-18 00:00:00.000
1777	Distinguish	55557700811173	11	2007	2004-03-11 00:00:00.000
1778	SuperiorCard	33333793924647	8	2007	1999-02-16 00:00:00.000
1779	ColonialVoice	77778417711440	8	2007	2003-09-03 00:00:00.000
1780	Distinguish	55558020832421	4	2006	2003-10-18 00:00:00.000
1781	Distinguish	55551337792216	9	2008	2004-05-20 00:00:00.000
1782	SuperiorCard	33339934322695	3	2006	2003-10-25 00:00:00.000
1783	ColonialVoice	77779792361572	11	2008	2003-04-07 00:00:00.000
1784	SuperiorCard	33331201505493	12	2008	2004-07-03 00:00:00.000
1785	SuperiorCard	33337612378804	6	2005	2002-12-10 00:00:00.000
1786	ColonialVoice	77779398432006	3	2005	2003-05-31 00:00:00.000
1787	ColonialVoice	77779666660030	3	2005	2003-12-13 00:00:00.000
1788	Distinguish	55555915974367	11	2005	2003-06-27 00:00:00.000
1789	ColonialVoice	77774531195063	4	2007	2004-03-20 00:00:00.000
1790	Vista	11117876070589	11	2008	2004-01-13 00:00:00.000
1791	Vista	11116203354789	1	2006	2004-05-05 00:00:00.000
1792	Distinguish	55555715707533	8	2006	2004-05-20 00:00:00.000
1793	ColonialVoice	77772997544163	3	2006	2002-04-15 00:00:00.000
1794	Vista	11119812126739	1	2005	2003-11-25 00:00:00.000
1795	SuperiorCard	33334495086368	8	2007	2003-11-12 00:00:00.000
1796	Vista	11118139889662	1	2008	2003-08-25 00:00:00.000
1797	Vista	11117091935623	12	2008	2003-08-27 00:00:00.000
1798	SuperiorCard	33339962271825	8	2005	2003-05-30 00:00:00.000
1799	SuperiorCard	33336579886379	3	2007	2004-01-14 00:00:00.000
1800	Distinguish	55551475155142	1	2006	2004-05-28 00:00:00.000
1801	Distinguish	55552510607064	2	2005	2003-12-18 00:00:00.000
1802	ColonialVoice	77776865397850	12	2005	2003-11-30 00:00:00.000
1803	SuperiorCard	33333193132149	12	2006	2002-09-01 00:00:00.000
1804	Distinguish	55559106969560	8	2008	2003-12-22 00:00:00.000
1805	ColonialVoice	77771778858622	7	2008	2004-03-21 00:00:00.000
1806	Distinguish	55555870550304	1	2006	2002-11-08 00:00:00.000
1807	Distinguish	55559129834097	1	2008	2004-04-25 00:00:00.000
1808	ColonialVoice	77777749349215	8	2006	2002-08-18 00:00:00.000
1809	Distinguish	55554819096146	10	2007	2004-05-31 00:00:00.000
1810	Vista	11114959226763	7	2005	2004-06-02 00:00:00.000
1811	ColonialVoice	77774907939120	6	2005	2002-01-14 00:00:00.000
1812	SuperiorCard	33339074051827	2	2006	2003-11-16 00:00:00.000
1813	Distinguish	55558610085874	5	2007	2003-12-19 00:00:00.000
1814	SuperiorCard	33339190719513	7	2006	2001-12-05 00:00:00.000
1815	SuperiorCard	33331183475325	5	2007	2003-08-29 00:00:00.000
1816	SuperiorCard	33331789291335	9	2007	2003-09-05 00:00:00.000
1817	ColonialVoice	77777021992286	8	2006	2003-01-19 00:00:00.000
1818	ColonialVoice	77774734046560	1	2005	2004-01-22 00:00:00.000
1819	Vista	11118547906670	10	2005	2001-07-01 00:00:00.000
1820	SuperiorCard	33332705486755	11	2005	2003-12-11 00:00:00.000
1821	Distinguish	55555740634238	7	2008	2003-12-30 00:00:00.000
1822	SuperiorCard	33339103718312	6	2005	2004-03-24 00:00:00.000
1823	Distinguish	55558313997977	8	2006	2003-07-11 00:00:00.000
1824	Vista	11117367017646	2	2006	2003-09-19 00:00:00.000
1825	ColonialVoice	77777503550503	7	2007	2001-09-03 00:00:00.000
1826	SuperiorCard	33332547341035	6	2008	2003-09-24 00:00:00.000
1827	SuperiorCard	33339428829980	10	2005	2002-06-03 00:00:00.000
1828	ColonialVoice	77776777180878	3	2007	2003-05-30 00:00:00.000
1829	ColonialVoice	77773368325744	9	2008	2004-07-12 00:00:00.000
1830	SuperiorCard	33334713360856	11	2006	2003-10-21 00:00:00.000
1831	Distinguish	55554821054214	12	2006	2003-11-21 00:00:00.000
1832	Vista	11119876756937	6	2006	2004-03-11 00:00:00.000
1833	SuperiorCard	33338145213903	3	2008	2003-12-31 00:00:00.000
1834	ColonialVoice	77774028610776	9	2005	2002-05-12 00:00:00.000
1835	Vista	11118657059998	11	2006	2004-05-23 00:00:00.000
1836	ColonialVoice	77779004600600	2	2006	2004-01-24 00:00:00.000
1837	SuperiorCard	33334701573292	3	2006	2004-06-27 00:00:00.000
1838	Distinguish	55553074722196	3	2006	2003-01-02 00:00:00.000
1839	Distinguish	55554866185311	10	2008	2003-09-22 00:00:00.000
1840	ColonialVoice	77778292736488	4	2008	2004-02-21 00:00:00.000
1841	SuperiorCard	33338878785897	9	2005	2002-09-11 00:00:00.000
1842	Vista	11116846360327	7	2007	2003-07-16 00:00:00.000
1843	Distinguish	55552167603851	5	2008	2003-12-06 00:00:00.000
1844	SuperiorCard	33339397939587	10	2005	2003-06-20 00:00:00.000
1845	Vista	11117185371700	6	2006	2003-03-31 00:00:00.000
1846	SuperiorCard	33333347005041	5	2005	2004-03-13 00:00:00.000
1847	SuperiorCard	33334749726661	7	2006	2004-01-31 00:00:00.000
1848	ColonialVoice	77771394065172	12	2005	2003-01-29 00:00:00.000
1849	Vista	11114099904471	12	2007	2004-02-12 00:00:00.000
1850	ColonialVoice	77775539257649	1	2005	2001-07-20 00:00:00.000
1851	ColonialVoice	77773342263025	9	2005	2004-02-27 00:00:00.000
1852	Vista	11111619278227	5	2007	2003-12-15 00:00:00.000
1853	Distinguish	55556067501215	12	2008	2004-07-28 00:00:00.000
1854	Vista	11119635010321	5	2006	2004-07-07 00:00:00.000
1855	ColonialVoice	77779638609119	1	2006	2004-02-14 00:00:00.000
1856	ColonialVoice	77774476143988	8	2008	2003-10-01 00:00:00.000
1857	Vista	11113663131685	3	2005	2004-07-09 00:00:00.000
1858	Distinguish	55557414430046	4	2006	2004-07-22 00:00:00.000
1859	ColonialVoice	77779554800134	8	2005	2003-02-12 00:00:00.000
1860	Distinguish	55553899794969	3	2005	2001-10-14 00:00:00.000
1861	SuperiorCard	33338170183654	11	2007	2003-04-01 00:00:00.000
1862	ColonialVoice	77775176050957	7	2005	2002-07-01 00:00:00.000
1863	Distinguish	55554969156668	8	2005	2004-04-30 00:00:00.000
1864	SuperiorCard	33338353614303	9	2008	2003-12-15 00:00:00.000
1865	ColonialVoice	77775766969838	5	2006	2004-06-30 00:00:00.000
1866	SuperiorCard	33335820600460	11	2008	2002-09-01 00:00:00.000
1867	Vista	11112531426282	3	2008	2002-09-10 00:00:00.000
1868	Vista	11115599564913	12	2006	2004-01-25 00:00:00.000
1869	ColonialVoice	77778531880038	6	2005	2003-08-14 00:00:00.000
1870	Vista	11118796859306	1	2008	2003-09-13 00:00:00.000
1871	ColonialVoice	77777359929476	3	2006	2004-03-10 00:00:00.000
1872	ColonialVoice	77771102701930	1	2007	2003-08-14 00:00:00.000
1873	SuperiorCard	33337477556144	7	2006	2003-10-20 00:00:00.000
1874	Distinguish	55556449972771	10	2006	2004-05-19 00:00:00.000
1875	ColonialVoice	77776558060224	11	2006	2003-09-09 00:00:00.000
1876	ColonialVoice	77772436080976	7	2008	2004-02-28 00:00:00.000
1877	ColonialVoice	77774732935203	12	2005	2004-02-10 00:00:00.000
1878	Vista	11111513837952	11	2007	2003-10-25 00:00:00.000
1879	ColonialVoice	77776771926528	5	2006	2004-05-13 00:00:00.000
1880	Vista	11118204493709	8	2006	2003-09-03 00:00:00.000
1881	SuperiorCard	33339162818303	5	2006	2004-03-28 00:00:00.000
1882	SuperiorCard	33335305564957	4	2008	2004-04-23 00:00:00.000
1883	ColonialVoice	77777380054980	3	2005	2004-06-26 00:00:00.000
1884	SuperiorCard	33337699667010	11	2007	2003-11-13 00:00:00.000
1885	Vista	11111462416609	1	2006	2001-09-01 00:00:00.000
1886	SuperiorCard	33331470239761	5	2005	2003-06-06 00:00:00.000
1887	Distinguish	55551476463846	8	2006	2003-11-02 00:00:00.000
1888	Vista	11111282978805	8	2008	2004-05-25 00:00:00.000
1889	Distinguish	55555852580691	3	2008	2004-06-18 00:00:00.000
1890	ColonialVoice	77771909755990	11	2007	2001-08-06 00:00:00.000
1891	Distinguish	55557422251046	8	2005	2003-10-22 00:00:00.000
1892	SuperiorCard	33333669373595	8	2007	2004-06-14 00:00:00.000
1893	Distinguish	55557144256922	1	2007	2004-02-24 00:00:00.000
1894	Distinguish	55551982785112	11	2006	2002-11-16 00:00:00.000
1895	SuperiorCard	33339847138722	2	2006	2001-12-01 00:00:00.000
1896	SuperiorCard	33339667592163	11	2006	2001-08-01 00:00:00.000
1897	Vista	11116313076200	3	2008	2004-05-07 00:00:00.000
1898	Distinguish	55558705024029	8	2005	2004-01-15 00:00:00.000
1899	ColonialVoice	77778231477347	3	2008	2003-08-13 00:00:00.000
1900	ColonialVoice	77775904332257	5	2005	2004-06-27 00:00:00.000
1901	ColonialVoice	77775546855765	11	2008	2003-12-08 00:00:00.000
1902	Distinguish	55557885352252	4	2008	2002-12-11 00:00:00.000
1903	Vista	11118590395610	2	2005	2001-11-16 00:00:00.000
1904	SuperiorCard	33334215235806	2	2006	2004-06-12 00:00:00.000
1905	Distinguish	55551788291006	8	2008	2003-12-17 00:00:00.000
1906	ColonialVoice	77774884661294	12	2005	2002-07-01 00:00:00.000
1907	SuperiorCard	33337765728917	10	2007	2002-03-22 00:00:00.000
1908	SuperiorCard	33333752350206	6	2005	2002-12-26 00:00:00.000
1909	ColonialVoice	77774160269197	1	2007	2003-08-15 00:00:00.000
1910	Vista	11112236940158	11	2007	2004-02-14 00:00:00.000
1911	Distinguish	55551444975884	2	2006	2004-03-06 00:00:00.000
1912	Distinguish	55552296069173	4	2005	2002-07-01 00:00:00.000
1913	Distinguish	55556827772348	6	2007	2002-01-08 00:00:00.000
1914	ColonialVoice	77778015925655	2	2008	2003-11-24 00:00:00.000
1915	ColonialVoice	77777924489613	7	2008	2003-08-06 00:00:00.000
1916	ColonialVoice	77776718474763	2	2008	2004-01-26 00:00:00.000
1917	Vista	11115603096190	12	2007	2002-12-02 00:00:00.000
1918	Vista	11117940051110	2	2005	2002-08-27 00:00:00.000
1919	Vista	11119396916460	10	2006	2004-03-27 00:00:00.000
1920	Vista	11111922494374	12	2007	2003-10-07 00:00:00.000
1921	Distinguish	55554536722016	8	2006	2002-04-22 00:00:00.000
1922	Vista	11117636037318	6	2006	2004-03-05 00:00:00.000
1923	SuperiorCard	33335500994609	1	2007	2004-04-15 00:00:00.000
1924	SuperiorCard	33333891201157	10	2008	2004-05-03 00:00:00.000
1925	Vista	11114037802040	11	2007	2003-10-23 00:00:00.000
1926	Distinguish	55555314957220	4	2006	2002-12-03 00:00:00.000
1927	SuperiorCard	33336634394367	4	2007	2004-04-19 00:00:00.000
1928	Distinguish	55551839704060	2	2008	2004-06-05 00:00:00.000
1929	Vista	11111555599668	6	2008	2004-05-02 00:00:00.000
1930	SuperiorCard	33338809703116	11	2006	2004-05-14 00:00:00.000
1931	Vista	11119794031252	3	2007	2001-11-02 00:00:00.000
1932	Distinguish	55557979482178	7	2005	2003-04-30 00:00:00.000
1933	Distinguish	55551527333687	12	2008	2003-05-30 00:00:00.000
1934	ColonialVoice	77778561018929	1	2007	2004-03-12 00:00:00.000
1935	Vista	11114039403440	2	2007	2002-11-23 00:00:00.000
1936	Distinguish	55558749434115	4	2008	2004-05-25 00:00:00.000
1937	Vista	11111354479356	12	2007	2001-08-13 00:00:00.000
1938	SuperiorCard	33333898704097	4	2007	2004-05-18 00:00:00.000
1939	Distinguish	55559122384611	12	2006	2002-03-20 00:00:00.000
1940	SuperiorCard	33338875199067	12	2007	2003-11-08 00:00:00.000
1941	ColonialVoice	77776478340606	4	2007	2001-08-01 00:00:00.000
1942	Vista	11115016055062	5	2006	2004-05-14 00:00:00.000
1943	ColonialVoice	77774146267470	9	2006	2002-11-28 00:00:00.000
1944	Vista	11111841180863	1	2008	2004-04-11 00:00:00.000
1945	ColonialVoice	77777695471700	9	2006	2003-09-01 00:00:00.000
1946	SuperiorCard	33336185901938	10	2007	2004-01-17 00:00:00.000
1947	Vista	11119024022146	12	2007	2002-09-03 00:00:00.000
1948	SuperiorCard	33336677513164	10	2005	2003-11-16 00:00:00.000
1949	ColonialVoice	77777877099817	1	2005	2002-09-29 00:00:00.000
1950	ColonialVoice	77772846675425	7	2008	2003-12-02 00:00:00.000
1951	ColonialVoice	77778301857805	8	2007	2003-12-24 00:00:00.000
1952	Distinguish	55551606779282	5	2008	2003-12-03 00:00:00.000
1953	Distinguish	55551471615371	6	2006	2003-08-17 00:00:00.000
1954	SuperiorCard	33338439241025	9	2007	2002-10-18 00:00:00.000
1955	ColonialVoice	77774319301942	6	2006	2003-09-23 00:00:00.000
1956	Vista	11118808312115	1	2007	2003-10-05 00:00:00.000
1957	Distinguish	55556836248328	9	2005	2002-04-12 00:00:00.000
1958	Distinguish	55552446841161	9	2008	2004-06-14 00:00:00.000
1959	Vista	11119689132118	7	2008	2004-02-13 00:00:00.000
1960	SuperiorCard	33331696050017	6	2005	2004-02-27 00:00:00.000
1961	SuperiorCard	33332405456100	12	2007	2004-01-15 00:00:00.000
1962	SuperiorCard	33338689065537	6	2006	2004-03-26 00:00:00.000
1963	SuperiorCard	33339776109467	1	2006	2003-11-18 00:00:00.000
1964	Vista	11115468812012	3	2006	2004-06-19 00:00:00.000
1965	SuperiorCard	33339907567608	8	2007	2004-05-20 00:00:00.000
1966	Vista	11112167986019	4	2007	2003-09-30 00:00:00.000
1967	Distinguish	55556794353573	3	2007	2003-09-30 00:00:00.000
1968	ColonialVoice	77776219361216	2	2006	2004-01-03 00:00:00.000
1969	ColonialVoice	77777433034961	8	2006	2003-10-03 00:00:00.000
1970	SuperiorCard	33339326516853	6	2007	2003-08-01 00:00:00.000
1971	Vista	11118696484341	2	2006	2001-08-20 00:00:00.000
1972	Vista	11116140210162	2	2008	2004-05-12 00:00:00.000
1973	Distinguish	55553000457731	1	2005	2004-06-26 00:00:00.000
1974	ColonialVoice	77775889822661	4	2008	2003-06-24 00:00:00.000
1975	Distinguish	55553491138557	12	2008	2004-07-14 00:00:00.000
1976	ColonialVoice	77773091508634	3	2007	2001-09-13 00:00:00.000
1977	Distinguish	55551551879099	4	2008	2003-09-01 00:00:00.000
1978	Vista	11115495495545	12	2008	2004-06-08 00:00:00.000
1979	Distinguish	55558512587313	3	2007	2003-04-23 00:00:00.000
1980	SuperiorCard	33339870114679	10	2005	1999-02-05 00:00:00.000
1981	Vista	11115490871575	1	2005	2003-08-25 00:00:00.000
1982	SuperiorCard	33336964943840	9	2006	2004-06-17 00:00:00.000
1983	ColonialVoice	77774283157210	8	2006	2003-10-23 00:00:00.000
1984	Vista	11117682384643	9	2006	2003-12-13 00:00:00.000
1985	SuperiorCard	33331043080231	5	2005	2004-03-22 00:00:00.000
1986	ColonialVoice	77779761044230	6	2006	2004-07-08 00:00:00.000
1987	Vista	11117579705912	8	2007	2001-10-07 00:00:00.000
1988	Distinguish	55552884683478	5	2006	2001-07-02 00:00:00.000
1989	Distinguish	55552657876175	4	2008	1999-03-10 00:00:00.000
1990	SuperiorCard	33332337767806	11	2006	2002-08-05 00:00:00.000
1991	Distinguish	55551365719330	5	2006	2003-10-18 00:00:00.000
1992	Vista	11114739761821	3	2008	2003-11-08 00:00:00.000
1993	Distinguish	55556245359003	4	2007	2004-03-13 00:00:00.000
1994	ColonialVoice	77772668857591	5	2008	2004-05-18 00:00:00.000
1995	Distinguish	55559019961323	4	2007	2003-12-20 00:00:00.000
1996	ColonialVoice	77775425732358	8	2007	2003-07-24 00:00:00.000
1997	Distinguish	55557568169041	10	2006	2004-02-04 00:00:00.000
1998	SuperiorCard	33332885973159	7	2007	2004-04-20 00:00:00.000
1999	SuperiorCard	33332409993582	8	2005	2004-05-18 00:00:00.000
2000	ColonialVoice	77775289649180	2	2006	2003-04-17 00:00:00.000
2001	Vista	11114340716704	6	2007	2002-02-11 00:00:00.000
2002	SuperiorCard	33334957117717	7	2008	2003-12-03 00:00:00.000
2003	Vista	11112319956070	2	2008	2002-06-29 00:00:00.000
2004	SuperiorCard	33339157624578	11	2008	2003-09-08 00:00:00.000
2005	Distinguish	55559032294796	12	2008	2003-05-29 00:00:00.000
2006	Distinguish	55559702385299	3	2005	1999-01-28 00:00:00.000
2007	SuperiorCard	33336560285852	1	2007	2004-06-07 00:00:00.000
2008	Distinguish	55558910618983	6	2008	2003-09-23 00:00:00.000
2009	SuperiorCard	33338751797262	3	2005	2003-05-23 00:00:00.000
2010	ColonialVoice	77778362719290	9	2006	2004-03-19 00:00:00.000
2011	SuperiorCard	33337359717991	1	2008	2001-11-07 00:00:00.000
2012	Distinguish	55556529318970	12	2006	2004-05-16 00:00:00.000
2013	SuperiorCard	33333433155683	9	2005	2001-09-28 00:00:00.000
2014	Vista	11111299197038	7	2008	2004-03-26 00:00:00.000
2015	Distinguish	55557440667946	4	2005	2003-08-07 00:00:00.000
2016	SuperiorCard	33333170914219	2	2005	2004-06-03 00:00:00.000
2017	ColonialVoice	77774715286090	8	2008	2002-01-17 00:00:00.000
2018	Distinguish	55558053284171	6	2006	2003-09-29 00:00:00.000
2019	Vista	11119310243299	10	2006	2003-04-07 00:00:00.000
2020	Vista	11113176877780	1	2005	2003-03-27 00:00:00.000
2021	SuperiorCard	33331022113040	11	2008	2003-12-29 00:00:00.000
2022	Vista	11116771547126	4	2005	2003-12-05 00:00:00.000
2023	Distinguish	55558530962355	5	2006	2003-06-18 00:00:00.000
2024	ColonialVoice	77777941102737	8	2006	2004-01-09 00:00:00.000
2025	Vista	11116323681245	2	2008	2002-03-27 00:00:00.000
2026	Distinguish	55555633229338	12	2005	2003-10-13 00:00:00.000
2027	SuperiorCard	33331813098288	3	2005	1999-01-03 00:00:00.000
2028	ColonialVoice	77779420203203	10	2006	2004-07-05 00:00:00.000
2029	Distinguish	55559593535573	9	2008	2003-08-23 00:00:00.000
2030	Distinguish	55554435082794	10	2006	2002-02-23 00:00:00.000
2031	SuperiorCard	33337258176288	12	2007	2004-07-14 00:00:00.000
2032	Distinguish	55557959310713	10	2005	2003-10-18 00:00:00.000
2033	ColonialVoice	77773806706402	10	2008	2004-01-23 00:00:00.000
2034	SuperiorCard	33337768091054	11	2008	2002-08-24 00:00:00.000
2035	ColonialVoice	77779934888641	5	2005	2002-08-21 00:00:00.000
2036	Distinguish	55553519105774	12	2007	2002-12-22 00:00:00.000
2037	SuperiorCard	33337076621052	5	2005	2003-01-11 00:00:00.000
2038	SuperiorCard	33335204642249	3	2006	2003-10-18 00:00:00.000
2039	ColonialVoice	77778153469090	6	2007	2004-01-28 00:00:00.000
2040	Distinguish	55555437470520	11	2008	2002-07-19 00:00:00.000
2041	ColonialVoice	77779456041806	9	2008	2004-04-13 00:00:00.000
2042	SuperiorCard	33338277969632	6	2008	2004-05-17 00:00:00.000
2043	Vista	11119632511042	4	2005	2002-12-24 00:00:00.000
2044	Distinguish	55558733874271	8	2007	2003-11-03 00:00:00.000
2045	Distinguish	55556902920298	6	2008	2004-03-14 00:00:00.000
2046	Distinguish	55557108133750	2	2005	2002-09-26 00:00:00.000
2047	Distinguish	55557748761863	4	2007	2003-03-12 00:00:00.000
2048	Distinguish	55553657323170	1	2006	2003-10-31 00:00:00.000
2049	SuperiorCard	33339173614595	2	2008	2004-06-19 00:00:00.000
2050	ColonialVoice	77779837130906	11	2006	2003-04-15 00:00:00.000
2051	SuperiorCard	33337945163466	8	2008	2003-05-12 00:00:00.000
2052	ColonialVoice	77772686222338	6	2007	2004-05-03 00:00:00.000
2053	SuperiorCard	33337176334229	11	2005	2003-09-09 00:00:00.000
2054	ColonialVoice	77777844049618	12	2008	2002-03-21 00:00:00.000
2055	SuperiorCard	33337168065933	6	2008	2003-10-08 00:00:00.000
2056	ColonialVoice	77775681427830	3	2006	2003-08-09 00:00:00.000
2057	Vista	11116956394574	4	2005	2003-08-30 00:00:00.000
2058	Distinguish	55554864960026	7	2007	2003-08-01 00:00:00.000
2059	Distinguish	55555933843989	6	2006	1999-02-11 00:00:00.000
2060	SuperiorCard	33339922172408	8	2006	2004-04-25 00:00:00.000
2061	SuperiorCard	33336242419185	11	2007	2003-06-14 00:00:00.000
2062	SuperiorCard	33339353599109	1	2006	2003-10-06 00:00:00.000
2063	SuperiorCard	33337614683860	4	2008	2003-12-05 00:00:00.000
2064	Vista	11114039642227	11	2008	1999-03-28 00:00:00.000
2065	ColonialVoice	77771241761479	9	2005	2002-12-15 00:00:00.000
2066	SuperiorCard	33337498189592	6	2007	2003-02-08 00:00:00.000
2067	ColonialVoice	77773439095845	7	2007	2003-10-29 00:00:00.000
2068	SuperiorCard	33337638663773	1	2005	2002-09-06 00:00:00.000
2069	SuperiorCard	33335862629303	4	2005	2003-07-24 00:00:00.000
2070	ColonialVoice	77773460740480	5	2006	1999-02-15 00:00:00.000
2071	ColonialVoice	77777887598682	1	2005	2003-11-11 00:00:00.000
2072	SuperiorCard	33337610911361	12	2006	2004-03-21 00:00:00.000
2073	SuperiorCard	33331812386133	2	2008	2004-02-17 00:00:00.000
2074	Distinguish	55554745024828	10	2006	2004-03-06 00:00:00.000
2075	SuperiorCard	33335067331947	2	2005	2004-07-13 00:00:00.000
2076	ColonialVoice	77778419044205	7	2008	1999-02-12 00:00:00.000
2077	SuperiorCard	33339249405377	12	2007	2004-03-03 00:00:00.000
2078	Vista	11119543747854	2	2008	2004-07-07 00:00:00.000
2079	Distinguish	55557461868131	4	2006	2000-02-06 00:00:00.000
2080	Vista	11116606119902	2	2007	2004-04-26 00:00:00.000
2081	SuperiorCard	33333180784250	7	2008	2003-12-10 00:00:00.000
2082	ColonialVoice	77779099314139	12	2008	2002-08-01 00:00:00.000
2083	SuperiorCard	33339985082994	10	2008	2004-06-08 00:00:00.000
2084	SuperiorCard	33335118114640	1	2006	2004-04-26 00:00:00.000
2085	ColonialVoice	77771970298488	7	2005	2003-09-04 00:00:00.000
2086	ColonialVoice	77777132138683	2	2005	2002-07-16 00:00:00.000
2087	SuperiorCard	33337366074440	11	2005	2003-08-11 00:00:00.000
2088	SuperiorCard	33337187588666	1	2006	2004-01-02 00:00:00.000
2089	Distinguish	55551906898627	5	2005	2002-08-23 00:00:00.000
2090	SuperiorCard	33333092666846	10	2008	2004-05-04 00:00:00.000
2091	SuperiorCard	33338949495024	6	2008	2003-06-26 00:00:00.000
2092	ColonialVoice	77779788202421	12	2008	2004-07-22 00:00:00.000
2093	SuperiorCard	33332678472393	4	2006	2004-03-18 00:00:00.000
2094	ColonialVoice	77777828111321	2	2007	2002-04-29 00:00:00.000
2095	Vista	11115205776935	11	2006	2002-10-06 00:00:00.000
2096	SuperiorCard	33331798258188	2	2007	2002-04-27 00:00:00.000
2097	ColonialVoice	77775426041175	3	2008	2003-02-12 00:00:00.000
2098	Distinguish	55553103529504	9	2008	2004-04-04 00:00:00.000
2099	ColonialVoice	77779803242778	7	2006	2004-05-27 00:00:00.000
